name,url,last_day,last_month,last_week,updated_at
notebook,https://pypi.org/simple/notebook/,2514389,58473824,15239498,1769697971.5028825
jupyter-core,https://pypi.org/simple/jupyter-core/,2257279,58336269,14955977,1769659599.965433
requests-file,https://pypi.org/simple/requests-file/,2541348,58149847,14558201,1769728967.629984
lz4,https://pypi.org/simple/lz4/,2434327,58026861,14519339,1769685847.9395118
future,https://pypi.org/simple/future/,2289991,57856711,14614074,1769646728.891745
poetry,https://pypi.org/simple/poetry/,2707015,57206477,15697880,1769711327.8770957
crashtest,https://pypi.org/simple/crashtest/,2833408,56474844,14964138,1769625608.9858627
pytest-mock,https://pypi.org/simple/pytest-mock/,2685727,56275157,14526279,1769722353.1489122
ipykernel,https://pypi.org/simple/ipykernel/,2084157,56024384,14216726,1769680285.0921342
jupyter-client,https://pypi.org/simple/jupyter-client/,2112524,55613537,14129004,1769659596.900856
scramp,https://pypi.org/simple/scramp/,2059911,55537347,13176384,1769733852.6999347
comm,https://pypi.org/simple/comm/,2333976,55319799,14422161,1769623893.5649045
wsproto,https://pypi.org/simple/wsproto/,2231079,55120228,13669611,1769760515.0538552
smart-open,https://pypi.org/simple/smart-open/,2289860,55073731,13687023,1769738668.0791106
rfc3339-validator,https://pypi.org/simple/rfc3339-validator/,2492332,54924501,14208311,1769729529.6037266
xlsxwriter,https://pypi.org/simple/xlsxwriter/,2185860,54920720,12991317,1769761390.3029308
tinycss2,https://pypi.org/simple/tinycss2/,2197398,54709398,13411026,1769749478.014054
xxhash,https://pypi.org/simple/xxhash/,2428632,54584120,13892892,1769761822.686413
google-cloud-monitoring,https://pypi.org/simple/google-cloud-monitoring/,1141693,54494068,6830002,1769649793.9437714
semver,https://pypi.org/simple/semver/,2273287,54491152,12487130,1769735088.8678882
argcomplete,https://pypi.org/simple/argcomplete/,2334630,54409426,12812702,1769610079.8326151
arrow,https://pypi.org/simple/arrow/,2623016,54277498,14379311,1769610316.683923
invoke,https://pypi.org/simple/invoke/,2243135,54244053,13689497,1769656990.0144093
dataclasses-json,https://pypi.org/simple/dataclasses-json/,2523404,54067514,13190084,1769628259.6394265
datasets,https://pypi.org/simple/datasets/,2736213,53007508,16286501,1769628666.8462095
cleo,https://pypi.org/simple/cleo/,2717287,52843390,14375190,1769621816.290148
mistune,https://pypi.org/simple/mistune/,2229134,52813736,13134867,1769690427.2042305
google-cloud-vision,https://pypi.org/simple/google-cloud-vision/,929338,52682703,5722922,1769649825.396037
deepdiff,https://pypi.org/simple/deepdiff/,2513242,52669999,13846323,1769629710.4788048
py,https://pypi.org/simple/py/,2366436,52530617,13657276,1769714518.6875627
google-cloud-compute,https://pypi.org/simple/google-cloud-compute/,952755,52117416,5547913,1769649786.0095816
google-cloud-tasks,https://pypi.org/simple/google-cloud-tasks/,913932,52080568,5528381,1769649817.4612997
backports.tarfile,https://pypi.org/simple/backports-tarfile/,2113956,51935170,11853696,1769613266.698066
google-cloud-speech,https://pypi.org/simple/google-cloud-speech/,936567,51867353,5630150,1769649813.0455103
mypy-boto3-s3,https://pypi.org/simple/mypy-boto3-s3/,1781356,51822371,15403202,1769694269.5944257
simplejson,https://pypi.org/simple/simplejson/,2142063,51470615,13348570,1769737452.307183
google-cloud-bigtable,https://pypi.org/simple/google-cloud-bigtable/,1060938,51356983,6066405,1769649785.0753698
cattrs,https://pypi.org/simple/cattrs/,1852392,51274640,10337776,1769619216.9334598
zope.interface,https://pypi.org/simple/zope-interface/,1982383,51054623,12232184,1769764018.8758469
google-cloud-dlp,https://pypi.org/simple/google-cloud-dlp/,875514,51054058,5374185,1769649788.3647475
loguru,https://pypi.org/simple/loguru/,2047102,50653279,13274578,1769685104.1470313
safetensors,https://pypi.org/simple/safetensors/,2238516,50574045,12921260,1769732150.3609717
google-cloud-workflows,https://pypi.org/simple/google-cloud-workflows/,831193,50205356,5086699,1769649827.430838
selenium,https://pypi.org/simple/selenium/,1781347,50090022,12007919,1769734908.6995804
narwhals,https://pypi.org/simple/narwhals/,2026063,50069231,13059178,1769694920.3513334
text-unidecode,https://pypi.org/simple/text-unidecode/,2213345,50000779,12434562,1769748102.1276183
google-cloud-kms,https://pypi.org/simple/google-cloud-kms/,1005541,49899207,6019701,1769649790.847817
google-cloud-language,https://pypi.org/simple/google-cloud-language/,815565,49640032,5010060,1769649791.0290194
typeguard,https://pypi.org/simple/typeguard/,2222089,49585323,12373076,1769753070.0960646
elasticsearch,https://pypi.org/simple/elasticsearch/,1782853,49562521,10924204,1769638838.7365386
nvidia-nccl-cu12,https://pypi.org/simple/nvidia-nccl-cu12/,1880465,49395751,12093292,1769698865.9468756
toolz,https://pypi.org/simple/toolz/,1861942,49214751,11263014,1769750322.6198862
google-cloud-dataform,https://pypi.org/simple/google-cloud-dataform/,771623,48546448,4731607,1769649787.040757
google-cloud-videointelligence,https://pypi.org/simple/google-cloud-videointelligence/,808483,48454028,4956316,1769649825.1862535
humanfriendly,https://pypi.org/simple/humanfriendly/,2174209,48361926,12789868,1769654211.7977762
bleach,https://pypi.org/simple/bleach/,2147787,48229802,12209816,1769615600.190471
google-cloud-os-login,https://pypi.org/simple/google-cloud-os-login/,787763,48072150,4845279,1769649799.0563045
nbformat,https://pypi.org/simple/nbformat/,1926444,47596715,11671885,1769695136.0052907
google-cloud-logging,https://pypi.org/simple/google-cloud-logging/,1366470,47535878,8063819,1769649791.589743
typer-slim,https://pypi.org/simple/typer-slim/,2066571,47374402,11882856,1769753097.873099
poetry-plugin-export,https://pypi.org/simple/poetry-plugin-export/,2518239,47224700,14451966,1769711379.876436
python-slugify,https://pypi.org/simple/python-slugify/,2018679,47081608,11336006,1769723520.0574868
ray,https://pypi.org/simple/ray/,1038681,46820941,6789733,1769727115.5230129
lark,https://pypi.org/simple/lark/,2235681,46733275,12474886,1769681855.0852726
pyspark,https://pypi.org/simple/pyspark/,1870455,46545208,11104746,1769721783.550872
google-cloud-redis,https://pypi.org/simple/google-cloud-redis/,781180,46524277,4800772,1769649807.367493
google-cloud-resource-manager,https://pypi.org/simple/google-cloud-resource-manager/,1703861,46208792,10515511,1769649808.300997
databricks-sql-connector,https://pypi.org/simple/databricks-sql-connector/,1784569,46000652,10921008,1769628245.3405464
redshift-connector,https://pypi.org/simple/redshift-connector/,1701059,45857684,10268983,1769728105.8391054
graphql-core,https://pypi.org/simple/graphql-core/,2016633,45601051,11412940,1769650587.659382
apache-beam,https://pypi.org/simple/apache-beam/,870452,45257361,6191505,1769609188.5872831
structlog,https://pypi.org/simple/structlog/,2034720,45018067,11180253,1769743718.6210155
google-cloud-memcache,https://pypi.org/simple/google-cloud-memcache/,767123,44951166,4727783,1769649792.8143826
numba,https://pypi.org/simple/numba/,1979671,44843441,11679819,1769768982.1568792
xlrd,https://pypi.org/simple/xlrd/,1806168,44833014,11116250,1769761369.482154
tree-sitter,https://pypi.org/simple/tree-sitter/,2067432,44792928,13570589,1769751540.012302
pyflakes,https://pypi.org/simple/pyflakes/,1920008,44666385,11089514,1769718283.3792856
deprecation,https://pypi.org/simple/deprecation/,1953823,44516135,10543632,1769630199.2281027
nbconvert,https://pypi.org/simple/nbconvert/,1793187,44090438,10918792,1769695116.642734
mysql-connector-python,https://pypi.org/simple/mysql-connector-python/,1558439,44036849,10012191,1769694365.297131
trio,https://pypi.org/simple/trio/,1980946,43705850,11492084,1769751744.424266
pycryptodomex,https://pypi.org/simple/pycryptodomex/,1875864,43203463,11446017,1769717362.143553
brotli,https://pypi.org/simple/brotli/,2253204,43132078,12345984,1769617197.8102882
pytokens,https://pypi.org/simple/pytokens/,1634426,42940894,9776165,1769724016.9932058
google-cloud-pubsub,https://pypi.org/simple/google-cloud-pubsub/,1560164,42915050,9847083,1769649806.2062898
nltk,https://pypi.org/simple/nltk/,2129684,42886232,11201922,1769697213.6999998
argon2-cffi,https://pypi.org/simple/argon2-cffi/,2003254,42856890,11384629,1769610084.9704618
nbclient,https://pypi.org/simple/nbclient/,1717489,42790818,10500364,1769695116.0621314
jupyterlab,https://pypi.org/simple/jupyterlab/,1746972,42735703,10871381,1769659740.750714
argon2-cffi-bindings,https://pypi.org/simple/argon2-cffi-bindings/,1995535,42691510,11335905,1769610084.9765854
types-protobuf,https://pypi.org/simple/types-protobuf/,1970486,42509971,10774576,1769753370.1588168
confluent-kafka,https://pypi.org/simple/confluent-kafka/,1768230,42484868,10213149,1769624407.7374094
ipython-pygments-lexers,https://pypi.org/simple/ipython-pygments-lexers/,1642176,42451446,10743946,1769657359.529012
altair,https://pypi.org/simple/altair/,1833112,42354043,10768665,1769608044.3627002
opensearch-protobufs,https://pypi.org/simple/opensearch-protobufs/,312238,42227778,1986154,1769705129.1114714
jupyter-server,https://pypi.org/simple/jupyter-server/,1694220,41822422,10504604,1769659666.3686657
inflection,https://pypi.org/simple/inflection/,1839571,41657760,10649831,1769656258.7034097
pbs-installer,https://pypi.org/simple/pbs-installer/,2011396,41454402,12006694,1769708245.4177604
outcome,https://pypi.org/simple/outcome/,1512671,41306543,10354463,1769706367.1767685
flake8,https://pypi.org/simple/flake8/,1835347,41136869,10162960,1769644283.2935529
aenum,https://pypi.org/simple/aenum/,1700079,40936986,9744867,1769605518.059936
pg8000,https://pypi.org/simple/pg8000/,1544764,40899670,9867557,1769709247.0458796
croniter,https://pypi.org/simple/croniter/,1844172,40787093,9929990,1769625892.560793
plotly,https://pypi.org/simple/plotly/,1792016,40695169,10691716,1769710947.328154
nvidia-cublas-cu12,https://pypi.org/simple/nvidia-cublas-cu12/,1514569,40506175,9922816,1769698793.234774
json5,https://pypi.org/simple/json5/,1752202,40448251,10608565,1769659219.0894475
colorlog,https://pypi.org/simple/colorlog/,1740650,40010560,9537900,1769623766.304983
flatbuffers,https://pypi.org/simple/flatbuffers/,1819159,39892499,10809813,1769644745.740284
pandocfilters,https://pypi.org/simple/pandocfilters/,1543444,39773998,9524552,1769769282.1969283
triton,https://pypi.org/simple/triton/,1539262,39771119,9640542,1769751797.766217
nvidia-cusparse-cu12,https://pypi.org/simple/nvidia-cusparse-cu12/,1475716,39588107,9691843,1769698826.7676332
jupyterlab-pygments,https://pypi.org/simple/jupyterlab-pygments/,1565887,39134377,9525584,1769659815.2029502
nvidia-nvjitlink-cu12,https://pypi.org/simple/nvidia-nvjitlink-cu12/,1463866,38714943,9465262,1769698876.549866
google-cloud-appengine-logging,https://pypi.org/simple/google-cloud-appengine-logging/,1431152,38679179,8669432,1769649782.4748173
librt,https://pypi.org/simple/librt/,1901570,38670430,10313212,1769683121.665869
absl-py,https://pypi.org/simple/absl-py/,1587961,38549269,9908628,1769604613.1020596
responses,https://pypi.org/simple/responses/,1883785,38530333,10216945,1769729161.0066197
portalocker,https://pypi.org/simple/portalocker/,1448290,38505956,9315762,1769711879.2079518
sqlalchemy-bigquery,https://pypi.org/simple/sqlalchemy-bigquery/,957850,38421303,5632039,1769741465.509193
overrides,https://pypi.org/simple/overrides/,1552114,38335692,9513837,1769769256.00342
llvmlite,https://pypi.org/simple/llvmlite/,1790297,38302080,10622931,1769684551.0270393
azure-keyvault-secrets,https://pypi.org/simple/azure-keyvault-secrets/,1562814,38232602,8943206,1769612954.3934069
opencv-python,https://pypi.org/simple/opencv-python/,1646741,38186864,11036961,1769704781.5566466
findpython,https://pypi.org/simple/findpython/,1990833,38149280,10613217,1769643873.9357567
pyrsistent,https://pypi.org/simple/pyrsistent/,1450305,38090783,9033191,1769721392.1272745
langchain-openai,https://pypi.org/simple/langchain-openai/,1731506,37804569,9724623,1769681658.4322212
nvidia-cufft-cu12,https://pypi.org/simple/nvidia-cufft-cu12/,1420898,37658352,9338423,1769698817.0196257
astroid,https://pypi.org/simple/astroid/,1737681,37641693,9430590,1769610909.1672244
nvidia-cuda-nvrtc-cu12,https://pypi.org/simple/nvidia-cuda-nvrtc-cu12/,1431726,37604064,9382887,1769698804.263057
nvidia-cudnn-cu12,https://pypi.org/simple/nvidia-cudnn-cu12/,1419469,37563639,9333929,1769698812.9742959
nvidia-cusolver-cu12,https://pypi.org/simple/nvidia-cusolver-cu12/,1417539,37550219,9333119,1769698824.292889
nvidia-cuda-cupti-cu12,https://pypi.org/simple/nvidia-cuda-cupti-cu12/,1436355,37465414,9429170,1769698796.690913
types-python-dateutil,https://pypi.org/simple/types-python-dateutil/,1788529,37457322,9704151,1769753372.6882398
nvidia-curand-cu12,https://pypi.org/simple/nvidia-curand-cu12/,1421512,37213565,9305023,1769698822.6971424
google-ads,https://pypi.org/simple/google-ads/,829264,37135134,5201414,1769649737.8502204
opentelemetry-instrumentation-fastapi,https://pypi.org/simple/opentelemetry-instrumentation-fastapi/,1832920,37008252,9834853,1769705241.4379852
anthropic,https://pypi.org/simple/anthropic/,1989520,36882695,10703700,1769608929.283939
nvidia-cuda-runtime-cu12,https://pypi.org/simple/nvidia-cuda-runtime-cu12/,1423019,36829076,9183072,1769698809.005417
db-dtypes,https://pypi.org/simple/db-dtypes/,1399641,36825430,8534250,1769628981.815139
humanize,https://pypi.org/simple/humanize/,1761870,36727812,9275613,1769679992.866893
webcolors,https://pypi.org/simple/webcolors/,1550983,36645328,9557903,1769758386.2564583
psycopg2,https://pypi.org/simple/psycopg2/,1775005,36626209,9399567,1769713879.4543595
jupyterlab-server,https://pypi.org/simple/jupyterlab-server/,1550338,36608751,9494278,1769659821.974935
coloredlogs,https://pypi.org/simple/coloredlogs/,1693518,36500257,9940513,1769623750.4429932
widgetsnbextension,https://pypi.org/simple/widgetsnbextension/,1391082,36454044,9027730,1769759037.2154496
kombu,https://pypi.org/simple/kombu/,1477237,36423591,8324829,1769661616.371305
mypy-boto3-sts,https://pypi.org/simple/mypy-boto3-sts/,1050445,36418989,11480658,1769694291.9042287
asyncpg,https://pypi.org/simple/asyncpg/,1707652,36414463,9072454,1769611135.8033135
pylint,https://pypi.org/simple/pylint/,1600807,36099118,9293367,1769719494.4952917
appdirs,https://pypi.org/simple/appdirs/,1503187,36063071,9893871,1769675732.3643382
polars,https://pypi.org/simple/polars/,1316491,36022617,8629459,1769711512.9970062
adal,https://pypi.org/simple/adal/,1275292,35743373,8043997,1769605113.4897847
jupyterlab-widgets,https://pypi.org/simple/jupyterlab-widgets/,1392323,35678880,9617047,1769659833.9253228
psycopg,https://pypi.org/simple/psycopg/,1546708,35013935,8765082,1769713879.3121996
seaborn,https://pypi.org/simple/seaborn/,1608103,34954556,9906738,1769734370.9822428
uri-template,https://pypi.org/simple/uri-template/,1477355,34898247,9104573,1769754758.5550437
async-lru,https://pypi.org/simple/async-lru/,1820689,34792767,9708646,1769611010.336299
opentelemetry-instrumentation-asgi,https://pypi.org/simple/opentelemetry-instrumentation-asgi/,1727189,34774597,9289800,1769705239.286275
pymssql,https://pypi.org/simple/pymssql/,1223884,34696284,8167393,1769719938.000911
ipywidgets,https://pypi.org/simple/ipywidgets/,1382244,34688496,9161391,1769680292.949469
trio-websocket,https://pypi.org/simple/trio-websocket/,1583756,34631948,8990958,1769751751.4948807
nvidia-nvtx-cu12,https://pypi.org/simple/nvidia-nvtx-cu12/,1353691,34477775,8554086,1769698882.4442937
aws-lambda-powertools,https://pypi.org/simple/aws-lambda-powertools/,1348881,34466227,8351122,1769612515.0348952
isoduration,https://pypi.org/simple/isoduration/,1597329,34445472,9187235,1769657663.2005684
rich-toolkit,https://pypi.org/simple/rich-toolkit/,1003835,34345591,5595133,1769729699.0846848
mypy-boto3-iam,https://pypi.org/simple/mypy-boto3-iam/,946048,34344666,10910791,1769694241.418709
